"time","diff_return_algotoria","diff_return_meritocratio","diff_return_krishna_tz","diff_return_n","diff_return_multi_knife","diff_return_low_risk","diff_return_bourbaki_pro","diff_return_syndicate","diff_return_crypto_hunter","diff_return_edan","diff_return_bourbaki_ultra","diff_return_utopia","diff_return_optimal_a","diff_return_crypto_trend_usdt","diff_return_phoenix","diff_return_trend_team"
"2025-01-26 02:00",0.00123672,0.00003904,-0.00565698,0.00002533,0.00001535,-0.01668685,0.0,0.00006373,0.0041791,0.0,0.0,0.0,0.00043919,-0.0000091,0.00070316,-0.06852249
"2025-01-26 03:00",-0.0000131,-0.00014798,0.00409513,-0.00013748,-0.00008333,0.01121223,0.0,0.00052065,-0.00438588,0.0,0.0,0.0,-0.00039276,0.00005009,0.00059772,-0.04875021
"2025-01-26 04:00",0.01355383,-0.00014734,-0.0042033,0.00016349,0.00009908,-0.01228197,0.0,0.00243629,0.00114782,0.0,0.0,0.0,0.00590763,-0.00013205,-0.00171539,0.0007511
"2025-01-26 05:00",-0.01387864,-0.00006255,0.00357462,0.00009526,0.00005774,-0.00423511,0.0,0.00063793,0.00158399,0.0,0.0,0.0,-0.00034458,-0.00015484,0.05544872,0.3858152
"2025-01-26 06:00",0.00002663,0.00012242,-0.00196371,0.5582924,-0.00009513,0.00064522,0.0,-0.00051116,0.00346448,0.6314832,0.0,0.0,-0.00304027,0.00005921,-0.05427093,-0.28044412
"2025-01-26 07:00",0.0004834,0.00025471,-0.00151084,-0.36341348,-0.00000787,0.00778585,0.0,-0.00057559,-0.00464006,-0.39222223,0.0,0.0,0.00171037,0.00003643,-0.00016066,-0.0013371
"2025-01-26 08:00",-0.00038406,0.00032808,-0.00018405,-0.00186576,0.00004002,-0.00123118,0.0,-0.00001398,0.00024535,-0.00218478,0.0,0.0,0.00352506,-0.0000091,-0.00021631,-0.00003251
"2025-01-26 09:00",0.00046728,-0.00026818,0.00647914,-0.00492737,-0.0000807,0.00117692,0.0,0.00021407,-0.00106347,-0.00542083,0.0,0.0,-0.00359561,0.00004156,-0.00001092,0.00049768
"2025-01-26 10:00",-0.00069423,0.0004534,0.0084926,-0.02338549,-0.00019888,0.00899996,0.0,-0.00267757,0.00225728,-0.02608561,0.0,0.0,-0.00349403,0.00022316,-0.00130063,0.19824916
"2025-01-26 11:00",-0.00094541,-0.00000445,-0.00254951,0.00509614,-0.00000196,-0.00530268,0.0,0.0005474,-0.00305853,0.00578647,0.0,0.0,0.00001548,-0.0001457,-0.00006773,-0.08582287
"2025-01-26 12:00",-0.00080159,0.00008336,-0.00029629,0.00446518,0.00008926,0.0078795,0.0,0.00070696,0.00057111,0.0048906,0.0,0.0,-0.00058684,-0.00009107,-0.00104632,-0.09373388
"2025-01-26 13:00",-0.00027601,0.00002524,0.00053466,-0.00262905,0.00000656,-0.00101783,0.0,0.00050089,0.00017465,-0.00299253,0.0,0.0,-0.00008328,0.00002277,0.00019625,0.00031226
"2025-01-26 14:00",0.01473674,-0.00000114,0.0073614,-0.00006644,-0.00003084,0.00037711,0.0,0.00036768,0.00006658,-0.00001579,0.0,0.0,-0.00058229,-0.00001366,-0.00051902,0.00022926
"2025-01-26 15:00",-0.01431483,0.00013911,-0.00127556,0.00204136,0.00003281,0.00592257,0.0,-0.00012463,-0.00001283,0.00225117,0.0,0.0,0.00246129,-0.00006831,0.0007712,-0.00007772
"2025-01-26 16:00",0.01193197,0.00010762,0.00108475,0.00277547,-0.00005643,0.00037559,0.0,0.00017489,-0.00043501,0.0032549,0.0,0.0,-0.00253302,-0.0000501,0.0011173,0.00010906
"2025-01-26 17:00",-0.01152191,-0.00000531,-0.00245476,0.00057872,0.00003592,0.00230702,0.0,-0.0002042,-0.0003953,0.00058768,0.0,0.0,0.00037203,-0.00014973,-0.00031264,-0.00012735
"2025-01-26 18:00",-0.0010981,0.0,-0.00594892,0.43881512,0.00009581,0.00591328,0.0,0.00009603,0.00138758,0.49422243,0.0,0.0,0.00212244,-0.00022322,-0.0015909,0.00005988
"2025-01-26 19:00",-0.00035435,0.0,-0.00142633,-0.28893164,0.00002362,-0.05303831,0.0,0.00151736,0.00065868,-0.31335762,0.0,0.0,0.00339925,-0.0000729,0.00057288,0.00094624
"2025-01-26 20:00",0.00004805,0.0,-0.00133809,0.00193184,-0.0000164,0.05252244,0.0,-0.00059497,-0.00026027,0.00220776,0.0,0.0,-0.00000928,0.00005012,0.0015383,-0.00037124
"2025-01-26 21:00",0.00154713,0.00012891,0.00716742,-0.01098976,-0.00013583,0.00427277,0.0,-0.00086027,0.00316684,-0.01212908,0.0,0.0,-0.00094683,0.00016859,-0.00289087,-0.00053666
"2025-01-26 22:00",0.00267653,-0.00023443,0.01636547,-0.03966718,-0.00031633,-0.00158592,0.0,-0.00263709,-0.00193051,-0.04414772,0.0,0.0,-0.005742,0.00029158,-0.06912929,-0.00164455
"2025-01-26 23:00",-0.01859105,-0.000314,0.00447279,-0.01362825,-0.000172,-0.00262932,0.0,-0.00144221,0.00019045,-0.01494356,0.0,0.0,-0.00137217,-0.06807631,0.06808294,-0.0008985
"2025-01-27 00:00",0.02877495,-0.0023437,0.00276317,-0.0375172,0.2164325,-0.00322197,-3.042911,-0.01094273,-0.00846007,-0.03323716,0.0,-0.42041075,-0.01133121,0.0509252,-0.00630568,-0.00681365
"2025-01-27 01:00",0.00557217,-0.00308058,-0.00025756,-0.22910655,-0.19031838,-0.01716429,-1.520759,-0.0057561,0.00000733,0.02141411,-1.4233356,-0.4021649,-0.00823491,0.03067884,0.02669244,-0.00356922
"2025-01-27 02:00",-0.02665707,-0.00456626,0.0028067,0.20420238,-0.00791462,0.00789547,-2.056173,0.11968322,-0.00292102,0.01497218,-3.2642016,2.234763,-0.00578647,-0.43419603,-0.01418497,-0.00171421
"2025-01-27 03:00",0.02912984,-0.0044186,0.00555692,0.2933753,0.01880862,-0.06739858,-1.9995974,-0.11342563,0.01690973,0.0153283,0.1306233,0.04949277,-0.00930262,0.36311385,0.00937561,-0.00122096
"2025-01-27 04:00",0.00352385,0.00212622,-0.00264784,-0.06882664,-0.00924803,0.05462067,-1.5683181,0.00467596,-0.02274566,-0.01226943,-0.01826445,-0.04252534,0.00461739,0.29403728,0.01186329,0.00164592
"2025-01-27 05:00",0.0114319,-0.00816117,0.01295292,0.08497159,-0.00087483,-0.05622442,-2.9107366,-0.01122932,-0.01742884,0.02826567,0.047779,0.10258174,-0.01124577,0.03912971,0.01839609,-0.00396464
"2025-01-27 06:00",0.00357647,-0.00314725,-0.00375422,0.02121048,0.06199134,0.06213034,-1.4608899,-0.00049317,0.01661698,0.00708475,-0.00054495,0.01879066,-0.00559514,-0.09780525,-0.01399135,-0.00017285
"2025-01-27 07:00",0.01457689,-0.00654154,0.00730675,0.04721149,-0.07724776,-0.02188351,-0.4436586,-0.01617098,-0.02836609,0.04074336,-0.9498988,0.00418048,-0.0175522,0.19387797,0.04148735,-0.00566589
"2025-01-27 08:00",0.00377564,-0.00036392,0.01492275,0.09802774,0.05351824,0.02319177,-5.4269643,0.12891126,0.03623929,0.01851874,19.92629,-0.00121191,-0.00106893,0.00713618,0.02400553,0.00031807
"2025-01-27 09:00",0.00270749,-0.00553073,0.01316577,-0.07298137,-0.03677562,-0.03149279,-0.97610474,-0.10918068,-0.07436478,0.00236477,-0.74577653,0.0,-0.01562283,0.01065519,0.00061975,-0.00004271
"2025-01-27 10:00",-0.00576001,0.00545564,-0.01007766,0.03067489,0.01629159,0.02077048,40.235657,0.00631208,0.02062039,-0.00851143,2.8917658,0.0,0.01252515,-0.01910191,-0.0059381,0.00153999
"2025-01-27 11:00",0.01343279,-0.00862896,0.01125047,-0.06738285,-0.04068423,-0.06147611,0.0403777,-0.01667701,-0.05857513,0.02379968,0.03074172,0.0,-0.0287815,0.05645439,0.01906785,-0.00408818
"2025-01-27 12:00",-0.00635376,0.01061999,-0.01103951,0.04459728,0.02811868,0.01692392,-0.01318067,0.00575982,0.03011296,-0.01118177,-0.01012897,0.0,0.00759995,-0.03026291,-0.00919618,0.0013941
"2025-01-27 13:00",-0.01802307,0.00641315,0.00061066,0.02935663,0.02063856,0.07593813,-0.05875945,0.03123502,0.08141374,-0.02441884,-0.05581025,0.0,0.04568088,-0.07308514,-0.02410219,0.00759308
"2025-01-27 14:00",0.00009809,-0.00009955,-0.00008453,-0.01109411,-0.00067605,0.00091802,-0.00051912,-0.00206954,-0.00572989,0.00208631,-0.00300689,0.0,0.00006649,0.00412797,0.00210856,0.03391443
"2025-01-27 15:00",-0.01449948,0.0,-0.00836118,0.35745904,0.0078687,0.0009159,-0.04108109,0.02312259,0.03575533,-0.03175515,-0.05519826,0.0,0.03378027,-0.0706715,-0.02420341,-0.05323935
"2025-01-27 16:00",0.0038673,0.00002259,-0.00599438,-0.25860745,-0.00155534,0.00079985,-0.00087351,-0.01257957,-0.00157719,-0.00257603,-0.00074339,0.0,-0.00985724,0.02911676,-0.00786332,0.03101287
"2025-01-27 17:00",0.00992625,0.00009523,-0.00685988,0.11678493,0.20214094,0.00785473,0.0,-0.02192469,-0.0105187,-0.02797974,0.0,0.0,-0.0179632,0.06903795,0.01796294,0.05176634
"2025-01-27 18:00",0.00374152,0.00004754,-0.00367021,-0.14925897,-0.17868428,0.00064943,0.0,-0.00966996,-0.00057624,-0.00675647,0.0,0.0,-0.00767263,0.02209578,0.0190759,0.02123203
"2025-01-27 19:00",0.00333248,-0.00009352,0.01370991,-0.16328643,-0.01148472,0.00296432,0.0,0.00064774,-0.00336923,-0.01050435,0.0,0.0,-0.009315,0.01738199,0.01380273,-0.0013792
"2025-01-27 20:00",-0.00561944,0.00008187,-0.00316176,0.19065139,0.0097379,-0.00363109,0.0,0.008319,0.00569172,0.01261604,0.0,0.0,0.00993562,-0.02629675,-0.00870371,-0.01774901
"2025-01-27 21:00",-0.01810206,0.00020989,-0.01484842,0.05813341,0.01678118,-0.01469963,0.0,0.02779971,0.01260463,0.04074926,0.0,0.0,0.05029026,-0.09256792,-0.0319909,-0.0608862
"2025-01-27 22:00",-0.00138125,0.00005364,-0.00503737,0.00859546,0.00121951,-0.00174761,0.0,-0.00067747,0.0090107,0.00803358,0.0,0.0,-0.00353769,-0.04706618,-0.00214469,0.00162391
"2025-01-27 23:00",-0.00170823,-0.00000227,-0.00139021,0.0084942,0.00184134,-0.00325013,0.0,0.00446027,-0.00003371,0.00633967,0.0,0.0,0.00179091,-0.00907339,-0.00265883,-0.01066672
"2025-01-28 00:00",-0.00170532,0.0,0.00041706,0.00799851,0.00159456,-0.00316136,0.0,0.00695986,0.0,0.0064561,0.0,0.0,0.00240914,-0.00790038,-0.00306153,-0.01689899
"2025-01-28 01:00",0.0034479,-0.00017956,0.00442501,-0.0107909,-0.00227255,0.00031618,0.0,-0.00334893,0.0161066,-0.00824561,0.0,0.0,-0.00299105,0.00281764,0.01548616,0.00832877
"2025-01-28 02:00",0.00152969,0.00004609,-0.00898763,0.00036826,0.00514457,-0.00064278,0.0,-0.00783484,-0.01628497,0.415998,0.0,0.0,-0.00331982,0.01220997,0.00405038,0.01925952
"2025-01-28 03:00",-0.00533192,0.00055612,0.00327514,0.02683506,-0.00065929,-0.00372087,0.0,0.01634466,0.00531064,-0.27788857,0.0,0.0,0.00701587,-0.02606364,-0.01628802,-0.03911022
"2025-01-28 04:00",-0.00037886,0.00007316,0.00002064,0.39786735,0.00067469,0.00170891,0.0,0.00383125,-0.00387898,0.5370545,0.0,0.0,0.004773,-0.00609765,0.0025307,-0.00969667
"2025-01-28 05:00",-0.00256807,-0.00000088,-0.01059198,-0.25904763,0.00284437,-0.00073054,0.0,0.00443546,-0.00000585,-0.32894215,0.0,0.0,0.00698777,-0.01924966,-0.00285994,-0.01137923
"2025-01-28 06:00",0.00940953,0.00002534,0.0068335,-0.00248368,-0.00029742,0.00014139,0.0,0.00162624,0.0,0.00247339,0.0,0.0,0.00032444,-0.01398445,0.00086402,-0.00423888
"2025-01-28 07:00",-0.00694782,0.00009153,0.00005743,-0.02249195,-0.00141062,0.000851,0.0,-0.00423854,0.01604063,-0.025537,0.0,0.0,-0.00904093,0.01830103,0.00793819,0.01111304
"2025-01-28 08:00",0.00034864,0.00002838,0.00075669,0.00295829,0.00050655,-0.00032745,0.0,0.00088894,-0.01178173,0.00240857,0.0,0.0,0.00377807,0.00267326,0.00013229,-0.00229533
"2025-01-28 09:00",-0.03231159,0.00017841,0.00420576,0.00256754,-0.00027617,0.00627343,0.0,0.00080898,-0.00018548,0.00400895,0.0,0.0,-0.0044084,0.00072738,0.00168503,-0.00209555
"2025-01-28 10:00",0.03451267,0.000128,0.0029448,-0.00078652,-0.00054473,0.00133758,0.0,0.00184999,-0.00019597,-0.00003212,0.0,0.0,-0.00087496,-0.00098327,0.00105498,-0.00480607
"2025-01-28 11:00",0.001322,-0.00000574,-0.00318153,-0.0064587,-0.00040662,-0.00277149,0.0,-0.00339477,-0.00412127,-0.00679169,0.0,0.0,0.00160514,0.00350252,0.00158437,0.00887819
"2025-01-28 12:00",0.00046842,0.0,-0.0028582,-0.00820027,-0.00075962,0.00647479,0.0,0.00015832,0.00397224,-0.0090388,0.0,0.0,0.00195761,0.00003908,0.00253769,-0.00040902
"2025-01-28 13:00",0.0040572,-0.0001124,0.00551033,-0.00504346,0.00459853,0.00191756,0.0,-0.00256571,-0.00490481,-0.01642855,0.0,0.0,-0.00439682,0.01250046,0.00786894,0.00663212
"2025-01-28 14:00",-0.0020586,0.00041832,0.00379673,-0.00931898,-0.00551376,-0.0056491,0.0,-0.00007071,0.00449386,0.00037763,0.0,0.0,0.00103408,-0.00195759,-0.00351674,0.00018111
"2025-01-28 15:00",-0.01298125,0.00002196,0.00216649,-0.00235262,-0.00033036,0.0016039,0.0,0.00079044,-0.00420847,-0.00264761,0.0,0.0,-0.00269476,0.00357673,0.00010794,-0.00202405
"2025-01-28 16:00",0.01687988,0.0000222,-0.00656875,0.01186793,0.00090696,0.00353824,0.0,0.01877051,0.00573563,0.01302638,0.0,0.0,0.00598426,-0.02683032,-0.003392,-0.6326547
"2025-01-28 17:00",-0.01558647,0.00021424,0.00868822,-0.0332932,0.00184386,0.00451714,0.0,-0.00007998,-0.00111141,-0.04577918,0.0,0.0,-0.00985642,0.01464954,0.01260725,-0.1709818
"2025-01-28 18:00",0.01287841,0.00004518,0.00468782,0.01592775,-0.0028873,-0.00008988,0.0,0.0,-0.00445916,0.02648264,0.0,0.0,0.00314225,0.00001313,-0.00240463,2.2886572
"2025-01-28 19:00",0.00433947,-0.00019794,0.00593818,0.01497324,0.0102897,0.00771112,0.0,0.0,0.0022513,-0.03516667,0.0,0.0,-0.00744392,0.01487858,0.01190834,0.0100352
"2025-01-28 20:00",-0.01552003,0.00005439,0.00437571,-0.04946513,-0.01302224,-0.00480882,0.0,0.0,-0.00347312,-0.00417235,0.0,0.0,0.0031694,-0.00475126,-0.00179687,-0.00566457
"2025-01-28 21:00",0.02159434,-0.00116382,0.00497559,-0.05841634,-0.00815208,0.00635307,0.0,0.0,0.00168405,-0.05087214,0.0,0.0,-0.01535427,0.01871215,0.02108939,-0.7934126
"2025-01-28 22:00",-0.00312434,-0.0018209,0.00650799,-0.05192818,0.00186557,-0.00145202,0.0,0.14992733,-0.00389672,-0.04298582,0.0,-0.24359246,-0.01500653,0.01040375,0.01980179,3.778767
"2025-01-28 23:00",0.00930876,-0.00007722,-0.0001211,-0.08817501,-0.00272218,-0.01991958,0.0,-0.13092653,0.00308728,-0.2349423,0.0,0.07739697,0.01063271,-0.27086616,-0.00509185,0.0477664
"2025-01-29 00:00",0.00061198,0.00168742,0.0051973,0.10738247,-0.00185617,0.01548169,0.0,0.00036585,-0.00861939,0.32093087,0.0,0.2022178,-0.00200286,0.3512776,0.00589734,-0.00205624
"2025-01-29 01:00",-0.00407197,0.00149352,-0.00809709,0.16763483,0.00526804,0.00120274,0.0,0.002278,0.00753914,0.46695176,0.0,-0.02522927,0.00526386,-0.01867546,-0.00646437,-0.01283429
"2025-01-29 02:00",-0.00431838,0.00369836,0.0054411,-0.14587149,0.00040381,0.0040193,0.0,0.00095006,0.00163007,-0.32168335,0.0,-0.00030706,0.00567361,-0.00490159,-0.00905931,-0.00543463
"2025-01-29 03:00",-0.00186453,-0.00003011,-0.00510496,0.00216666,0.0013508,0.00082483,0.0,-0.0003756,0.00097103,0.00098095,0.0,-0.00276441,-0.00091388,-0.00358505,-0.00211077,0.00216237
"2025-01-29 04:00",-0.00338183,0.0,-0.00839893,0.01245498,0.00328996,0.00485641,0.0,0.00153251,0.00466271,0.01474154,0.0,-0.01286524,0.01134385,-0.01057191,-0.00774478,-0.00880034
"2025-01-29 05:00",0.00012065,0.0,-0.00041909,-0.00149025,-0.00032099,0.00030407,0.0,-0.00023087,0.00099495,-0.00449804,0.0,0.00502435,0.00343311,0.00312047,0.0008753,0.00133961
"2025-01-29 06:00",-0.0023425,-0.00001276,0.00010997,0.00675623,0.00086011,0.00162311,0.0,0.00160791,0.00234076,0.00918296,0.0,-0.00554851,0.00659061,-0.0023158,-0.00623146,-0.00931491
"2025-01-29 07:00",-0.00439491,0.00015275,0.00083413,0.36574027,0.00137892,-0.00266936,0.0,0.00334127,0.00461301,0.01988978,0.0,0.0004883,0.00642433,-0.01940422,-0.01489609,-0.01956998
"2025-01-29 08:00",-0.00069286,-0.00000456,-0.00038726,-0.248886,0.00084316,0.00122583,0.0,-0.00024445,0.00010168,0.00501707,0.0,-0.00031296,0.00084463,-0.00634362,-0.00462066,0.00146526
"2025-01-29 09:00",-0.03030566,0.0,0.00432631,-0.00631742,-0.00080294,0.00325619,0.0,-0.00012695,0.01606741,-0.00580587,0.0,0.0,-0.00408811,0.00674567,0.01239339,0.00075965
"2025-01-29 10:00",0.03547018,0.0,0.00623841,-0.00762655,-0.00147655,0.00786956,0.0,-0.00247607,-0.01281398,-0.01762027,0.0,0.0,-0.00695714,0.01844003,0.01094394,0.01480288
"2025-01-29 11:00",-0.00152694,0.0,-0.00146907,-0.00215842,0.00062312,-0.00730005,0.0,0.00128707,0.00051619,0.00826227,0.0,0.0,0.00303868,-0.00558724,-0.00529833,-0.0075636
"2025-01-29 12:00",-0.00037222,0.0,0.00229632,-0.00055251,-0.00024615,0.00019161,0.0,0.00051845,0.00031429,-0.00012085,0.0,0.0,-0.0006717,0.00046736,0.00040975,-0.0030739
"2025-01-29 13:00",0.00390996,0.00002812,0.00963126,-0.01766589,-0.00137882,0.00790472,0.0,-0.00247651,-0.00108404,-0.01702485,0.0,0.0,-0.00291566,0.02147364,0.01075535,-0.8636148
"2025-01-29 14:00",0.00359041,-0.00122613,-0.00044573,-0.01858377,-0.00146378,0.00257003,0.0,-0.00246058,-0.001291,-0.0178328,0.0,0.0,-0.00618377,0.01263466,0.00917771,6.5322995
"2025-01-29 15:00",0.00070793,0.00086925,0.00717814,-0.00004347,-0.00047391,0.00869072,0.0,0.00123886,-0.00408805,0.00050965,0.0,0.0,-0.00077503,-0.00078833,0.00100096,-0.0067204
"2025-01-29 16:00",-0.0013098,0.00041685,-0.00669347,0.00200286,0.00038052,-0.014243,0.0,-0.00034387,0.00031701,0.00162637,0.0,0.0,-0.0012131,-0.00454262,-0.00113849,0.00188034
"2025-01-29 17:00",0.00153449,0.00040312,0.0108476,-0.0079663,-0.00128734,0.00522604,0.0,0.00074059,0.00374649,-0.0067793,0.0,0.0,-0.00140999,0.01197669,0.00443944,-0.00404065
"2025-01-29 18:00",-0.00486095,0.00144859,-0.00268589,0.02292294,0.0022028,-0.00694239,0.0,0.00188011,0.00125531,0.02155935,0.0,0.0,0.00431799,-0.01778835,-0.00706822,-0.01030714
"2025-01-29 19:00",-0.00447657,-0.00001136,-0.00071547,0.01910008,0.00140932,-0.00241052,0.0,0.00272084,0.00173956,0.01828124,0.0,0.0,0.00994566,-0.01545441,-0.00883606,-0.01509981
"2025-01-29 20:00",-0.00191104,0.0,0.00995186,0.07271064,0.0032807,0.00507515,0.0,0.00382792,-0.00078119,0.01293916,0.0,0.0,0.00476626,-0.00241109,-0.01654943,-0.42269224
"2025-01-29 21:00",-0.00381338,0.0,0.0006081,0.01515381,0.00122715,0.01523744,0.0,-0.00003147,0.00057418,0.01670221,0.0,0.0,0.00952189,-0.01668555,-0.00726638,1.3466638
"2025-01-29 22:00",-0.00202936,0.0,-0.00892229,-0.00484341,0.00037048,-0.02202171,0.0,0.0,0.00027897,-0.00603074,0.0,0.0,0.0041345,-0.00239616,-0.00242867,-0.29586425
"2025-01-29 23:00",0.00398012,0.0,0.01264412,-0.00891534,-0.00072261,0.00023688,0.0,0.0,0.0040059,-0.00927565,0.0,0.0,-0.00796062,0.01737632,0.00972234,-0.00382524
"2025-01-30 00:00",0.00447569,0.00001378,0.01311694,0.00315449,-0.00155217,0.00051036,0.0,0.0,-0.00053008,-0.00585082,0.0,0.0,-0.00229204,0.02284554,0.00818109,0.00410058
"2025-01-30 01:00",-0.00253267,0.00010022,-0.0049124,0.00098037,0.00089431,-0.00084655,0.0,0.0,-0.00324219,0.0112685,0.0,0.0,0.00408751,-0.0178145,-0.02496764,0.00440409
"2025-01-30 02:00",-0.00412936,-0.00000416,-0.0095867,0.01264364,0.00121206,-0.00138948,0.0,0.0,0.00460866,0.01261337,0.0,0.0,0.00303685,-0.01979075,0.01637232,0.00383899
"2025-01-30 03:00",-0.00275172,0.0,-0.00333107,0.01700899,0.00148592,-0.0020934,0.0,0.0,-0.00379529,0.01756339,0.0,0.0,0.00412044,-0.02139017,-0.00652538,0.00662662
"2025-01-30 04:00",0.02784501,0.0,-0.01017192,0.02652591,0.00007732,-0.00191482,0.0,0.0,0.00005092,0.035136,0.0,0.0,0.00832944,-0.0295696,0.01413592,0.00797882
"2025-01-30 05:00",-0.02548636,0.0,0.00829489,0.5390663,-0.00003388,-0.00078007,0.0,0.0,0.00007117,0.74892706,0.0,0.0,-0.00119252,-0.00160511,-0.02670137,0.0042812
"2025-01-30 06:00",-0.00371752,0.0,-0.00428818,-0.35476065,0.0,0.00035821,0.0,0.0,0.00007037,-0.43388793,0.0,0.0,0.00183877,0.00377038,0.0037501,-0.00137425
"2025-01-30 07:00",-0.00189699,0.0,0.00106994,-0.01339668,0.0,0.00145783,0.0,0.0,0.00395476,-0.01652475,0.0,0.0,-0.00089058,0.01038376,-0.00359827,-0.0031318
"2025-01-30 08:00",0.00041106,0.0,-0.00073693,0.00370079,0.0,-0.00099113,0.0,0.0,-0.00372028,0.00582168,0.0,0.0,-0.00133366,-0.00179525,0.00019665,-0.00084963
"2025-01-30 09:00",0.00071441,0.00002812,-0.00208449,0.01388744,0.0,-0.00007682,0.0,0.0,0.00031028,0.02028002,0.0,0.0,-0.00106188,-0.00882726,-0.00130541,-0.00120548
"2025-01-30 10:00",0.00081529,-0.00000113,-0.00295567,0.02471626,0.0,0.0148235,0.0,0.0,0.00017341,0.03054345,0.0,0.0,0.0070354,-0.01053721,-0.00152524,0.0055689
"2025-01-30 11:00",-0.00050302,0.0,-0.00114075,0.11458994,0.0,-0.01616921,0.0,0.0,0.00405337,-0.00453684,0.0,0.0,-0.00016366,-0.00404289,-0.0012298,-0.00108571
"2025-01-30 12:00",-0.00000198,0.0,-0.00057991,-0.10407364,0.0,-0.00034344,0.0,0.0,-0.00400601,0.00380675,0.0,0.0,-0.0017325,-0.00250019,-0.00113093,-0.00072253
"2025-01-30 13:00",0.00019656,0.0,-0.00170122,-0.00851539,0.0,-0.00002284,0.0,0.0,-0.00008527,-0.00832756,0.0,0.0,-0.0002769,0.01020306,0.0019678,-0.00425801
"2025-01-30 14:00",0.00663853,0.0,-0.01559367,0.04906984,0.0,-0.0027944,0.0,0.0,0.00444358,0.0605781,0.0,0.0,0.00509456,-0.01223857,-0.00226121,-0.00219241
"2025-01-30 15:00",0.00351117,0.0,0.00963818,0.02728085,0.0,0.00490521,0.0,0.0,-0.00366425,0.02625728,0.0,0.0,0.00420354,-0.00669149,-0.00207764,0.01624678
"2025-01-30 16:00",-0.0053593,0.00002808,0.00048456,-0.0187967,0.0,0.00796188,0.0,0.0,-0.00000318,-0.02057116,0.0,0.0,0.00011851,0.0049951,-0.01361026,-0.00551467
"2025-01-30 17:00",0.00671254,0.00008355,-0.00475194,0.02685982,0.0,-0.00773304,0.0,0.0,0.0,0.03148371,0.0,0.0,-0.0011614,-0.0103381,0.01089061,0.00208476
"2025-01-30 18:00",0.03028225,-0.00000481,-0.00635381,-0.00890228,0.0,-0.00149997,0.0,0.0,0.00420428,-0.00836579,0.0,0.0,0.00284546,0.01085752,-0.0132145,-0.00640738
"2025-01-30 19:00",-0.03637411,0.00005668,0.00171695,-0.00128369,0.0,-0.00127972,0.0,0.0,-0.00382295,-0.00310308,0.0,0.0,-0.00039044,-0.00001634,0.01124965,0.00437794
"2025-01-30 20:00",0.00018224,-0.00002911,0.00305696,0.00195043,0.0,0.00203976,0.0,0.0,0.00034091,0.0015832,0.0,0.0,-0.00254828,-0.00020887,0.00288141,0.00210019
"2025-01-30 21:00",-0.01072587,-0.00017915,0.00233391,-0.04857887,0.0,-0.00309704,0.0,0.0,0.0032416,-0.05374403,0.0,0.0,-0.00032159,0.01247048,0.00066681,-0.01264538
"2025-01-30 22:00",0.003647,-0.00009529,-0.00458419,0.01636725,0.0,0.00101268,0.0,0.0,-0.00357717,0.01881417,0.0,0.0,0.0008917,-0.00921541,-0.00135541,0.00248962
"2025-01-30 23:00",0.00379287,0.00011233,-0.00764626,0.01911218,0.0,-0.0030925,0.0,0.0,0.0039772,0.02274646,0.0,0.0,-0.00153399,0.00265973,0.01050585,0.00070578
"2025-01-31 00:00",-0.00427552,-0.00010282,0.00276625,-0.01729297,0.0,0.00175546,0.0,0.0,-0.00009679,-0.01869459,0.0,0.0,0.0011898,0.00846384,0.00193489,-0.00565781
"2025-01-31 01:00",0.0055017,0.00035048,-0.00379614,0.02768591,0.0,-0.00155068,0.0,0.0,-0.00403554,0.03219497,0.0,0.0,0.00055148,-0.00288408,-0.01275862,0.00260928
"2025-01-31 02:00",0.00014697,0.00017492,0.0009071,-0.00036143,0.0,0.00446765,0.0,0.0,0.00423298,0.00040754,0.0,0.0,-0.00085556,0.00537157,-0.00039495,-0.00235093
"2025-01-31 03:00",-0.00702111,-0.00058042,0.00393834,-0.02800883,0.0,-0.00014439,0.0,0.0,-0.00144255,-0.03129361,0.0,0.0,-0.00176327,0.00111866,0.00391166,-0.00613119
"2025-01-31 04:00",-0.00660783,0.00010573,0.00861893,-0.01932791,0.0,-0.00491214,0.0,0.15936449,-0.00044449,-0.02310034,0.0,0.0,-0.00117228,0.00800399,0.00119257,-0.00021012
"2025-01-31 05:00",-0.00149137,0.00006468,0.00086818,-0.01853265,0.0,-0.00451809,0.0,-0.1383789,-0.00116944,-0.02050129,0.0,0.0,-0.00043075,0.00038738,0.00158216,-0.00484339
"2025-01-31 06:00",0.00782524,0.00050132,-0.00749842,0.03598415,0.0,0.00107668,0.0,0.00180913,-0.00207024,0.04162935,0.0,0.0,0.00158804,-0.00806669,-0.00174101,0.00467941
"2025-01-31 07:00",0.00481977,0.0001892,-0.00377214,0.0215525,0.0,0.0063326,0.0,0.00117633,0.00164499,0.0247459,0.0,0.0,0.00398165,-0.00124359,-0.00347165,0.00303396
"2025-01-31 08:00",-0.00456686,-0.00000554,0.00370817,-0.02599739,0.0,0.0029138,0.0,-0.00187178,0.00382962,-0.02936554,0.0,0.0,-0.00014235,0.01030653,-0.0009856,-0.00498862
"2025-01-31 09:00",-0.00329713,0.0,0.0005364,-0.00645997,0.0,0.00682864,0.0,-0.00104997,-0.00061858,-0.0068477,0.0,0.0,-0.00136649,0.00308614,0.00355313,-0.00253242
